SK_ID_CURR,TARGET,CODE_GENDER,DAYS_BIRTH,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_INCOME_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,BUREAU_LOAN_COUNT,BUREAU_OVERDUE_RATIO,PREV_APPLICATION_COUNT,PREV_APPROVAL_RATE,INSTALLMENT_LATE_RATIO,INSTALLMENT_AVG_DAYS_LATE
118275,0,M,-21115,-8473,107558.32,306954.48,26230.48,Secondary,Single / not married,House / apartment,Commercial associate,0.4443,0.6132,0.5099,2,0.0231,1,0.4763,0.1152,2.3
118276,0,F,-22326,-10011,158683.31,373894.28,17218.39,Secondary,Married,House / apartment,Self-employed,0.6527,0.3519,0.3288,2,0.0822,3,0.9293,0.0454,0.46
118277,1,F,-8439,-3266,177720.39,742589.93,69680.17,Higher education,Married,Rented apartment,Working,0.1897,0.359,0.4696,2,0.1378,1,0.4314,0.0221,0.29
118278,0,M,-11668,365243,87030.72,398461.39,30271.38,Incomplete higher,Single / not married,House / apartment,Working,0.4247,0.3539,0.5983,4,0.0313,4,0.6242,0.1153,1.45
118279,1,M,-17786,-9343,144903.32,568607.26,23521.37,Higher education,Single / not married,House / apartment,Working,0.2905,0.5506,0.3362,1,0.3233,1,0.685,0.3609,1.4
118280,0,F,-14090,-8135,316956.82,1898329.62,64939.25,Higher education,Single / not married,House / apartment,Working,0.5168,0.6148,0.4278,4,0.3161,0,0.6319,0.0439,0.19
118281,0,F,-25018,-5594,71557.33,244520.02,15552.5,Secondary,Single / not married,Rented apartment,Commercial associate,0.3366,0.4817,0.3822,2,0.0663,1,0.6308,0.0903,1.15
118282,0,F,-19119,-12191,92066.87,214323.29,17421.32,Secondary,Widow,House / apartment,Commercial associate,0.6816,0.5865,0.7033,1,0.005,1,0.6798,0.173,0.51
118283,0,F,-13069,-4985,236431.8,1232349.02,108838.0,Secondary,Married,House / apartment,Working,0.4455,0.4722,0.6939,1,0.0646,2,0.9298,0.0007,0.0
118284,0,F,-19339,-6936,153684.2,544488.78,26647.13,Secondary,Married,House / apartment,Working,0.6053,0.5077,0.5691,2,0.4931,2,0.9412,0.3793,5.73
118285,0,F,-14999,-4614,160032.98,513719.8,62219.07,Higher education,Single / not married,House / apartment,Working,0.307,0.2528,0.8251,1,0.1043,4,0.8922,0.012,0.3
118286,0,F,-15575,-8267,258400.58,1013498.09,42355.22,Secondary,Married,House / apartment,Pensioner,0.7297,0.5581,0.4759,3,0.218,1,0.6429,0.4651,7.1
118287,0,M,-20083,-8210,95154.98,200641.07,9453.4,Higher education,Civil marriage,House / apartment,Working,0.6097,0.3669,0.2387,3,0.203,1,0.9311,0.2286,3.36
118288,0,F,-15057,-4782,110676.37,620497.62,26783.69,Secondary,Single / not married,House / apartment,Commercial associate,0.3029,0.5646,0.4974,0,0.0491,1,0.8874,0.157,0.71
118289,1,M,-19756,-11295,103419.31,537886.53,33843.76,Incomplete higher,Married,House / apartment,Self-employed,0.4227,0.222,0.4313,2,0.4921,2,0.6866,0.1663,4.07
118290,1,F,-14802,-2337,121599.52,690336.67,66804.8,Secondary,Married,House / apartment,Working,0.7525,0.2802,0.1934,3,0.1405,1,0.7863,0.2122,2.82
118291,0,M,-17928,-11243,307655.87,1119277.69,38272.12,Lower secondary,Married,House / apartment,Working,0.4003,0.4948,0.3385,2,0.0429,2,0.8809,0.2656,1.78
118292,0,F,-15992,-963,57780.46,172891.19,6560.44,Secondary,Married,Municipal apartment,Pensioner,0.5364,0.2733,0.4697,4,0.0952,2,0.8117,0.0956,0.47
118293,0,F,-17562,-3659,76357.36,162748.58,8157.57,Secondary,Married,House / apartment,Commercial associate,0.4563,0.3634,0.4461,3,0.3381,1,0.802,0.0727,1.16
118294,0,F,-13499,-5928,69485.57,312141.67,25961.31,Secondary,Married,Municipal apartment,Working,0.5941,0.5493,0.4403,1,0.0983,0,0.5337,0.0155,0.03
118295,0,F,-9445,-6183,318357.95,814621.68,27926.34,Higher education,Married,House / apartment,State servant,0.3888,0.6693,0.6665,1,0.1905,5,0.5908,0.3588,7.41
118296,0,M,-11885,-9223,105038.27,301069.79,20167.25,Higher education,Separated,With parents,Working,0.391,0.6965,0.6983,2,0.2936,2,0.8697,0.0741,1.03
118297,0,F,-13669,-13702,123047.96,192664.73,6998.92,Incomplete higher,Single / not married,House / apartment,State servant,0.7357,0.5593,0.4212,4,0.2937,0,0.6367,0.137,3.29
118298,0,M,-12952,-11096,60594.0,353173.94,27596.79,Secondary,Single / not married,House / apartment,Working,0.2983,0.688,0.4583,3,0.1235,3,0.8495,0.0765,0.33
118299,0,F,-14837,365243,127476.55,674960.3,47165.13,Secondary,Married,With parents,Working,0.3963,0.4764,0.2689,2,0.0621,3,0.8131,0.0411,0.68
118300,0,F,-15844,-1227,237182.92,1119777.19,72786.57,Secondary,Single / not married,House / apartment,Working,0.6839,0.6755,0.6277,0,0.1913,1,0.8032,0.0216,0.5
118301,0,F,-11803,-14486,169249.02,830251.46,48829.49,Secondary,Single / not married,Municipal apartment,Working,0.4398,0.4091,0.5894,0,0.0483,6,0.8463,0.018,0.04
118302,0,M,-14134,-4649,138784.1,727493.72,26039.07,Higher education,Married,House / apartment,Commercial associate,0.3422,0.3988,0.7317,2,0.0793,2,0.8284,0.0279,0.58
118303,0,F,-12349,-9053,62274.85,155353.04,5440.25,Secondary,Single / not married,House / apartment,Working,0.6041,0.4628,0.6808,1,0.0965,6,0.7171,0.0791,1.27
118304,1,M,-17772,-11795,122961.47,443165.88,45686.43,Secondary,Married,House / apartment,Working,0.4687,0.6465,0.1185,0,0.0717,1,0.4574,0.1639,0.03
118305,0,F,-15816,-10212,159660.21,554247.93,20920.36,Secondary,Civil marriage,House / apartment,Working,0.5334,0.6314,0.5346,1,0.1079,0,0.5598,0.1078,0.28
118306,0,M,-18587,-1638,85348.34,144675.91,8696.46,Secondary,Married,With parents,Working,0.7336,0.5136,0.5044,3,0.1938,2,0.784,0.0807,1.24
118307,1,M,-15024,-3791,211121.72,899462.37,42356.32,Higher education,Married,Rented apartment,Self-employed,0.3728,0.4978,0.3123,3,0.4934,2,0.7462,0.144,0.49
118308,0,M,-25116,-14501,239614.75,499503.75,43612.02,Incomplete higher,Single / not married,House / apartment,Pensioner,0.4759,0.2337,0.2244,3,0.0069,0,0.4209,0.1172,0.56
118309,0,F,-15969,-11211,110110.89,448248.97,42439.99,Secondary,Married,House / apartment,Working,0.6177,0.6106,0.482,2,0.116,2,0.8011,0.0889,1.34
118310,0,F,-18302,-9237,219521.99,1068895.53,58071.79,Incomplete higher,Married,House / apartment,State servant,0.6834,0.5117,0.5534,5,0.5007,3,0.9679,0.1645,1.54
118311,0,F,-15207,365243,138641.01,271053.37,11631.52,Secondary,Separated,House / apartment,Working,0.4978,0.5241,0.66,1,0.0517,2,0.6829,0.1659,4.03
118312,0,M,-20438,-13724,276765.51,631548.71,22432.76,Incomplete higher,Married,House / apartment,Pensioner,0.1649,0.672,0.6676,1,0.1151,1,0.7178,0.0899,1.46
118313,0,M,-17292,-10612,450801.71,2442680.9,82243.89,Higher education,Married,Rented apartment,State servant,0.41,0.4624,0.4751,1,0.0517,3,0.3405,0.2334,4.13
118314,0,M,-9053,-10662,80699.2,384766.32,14693.49,Secondary,Married,With parents,Self-employed,0.4338,0.4807,0.5024,1,0.0448,0,0.9331,0.2319,5.66
118315,0,F,-20344,-13377,224856.21,1129770.6,43338.85,Secondary,Separated,House / apartment,Pensioner,0.2429,0.6059,0.4094,3,0.0648,1,0.8675,0.0266,0.14
118316,0,M,-20900,365243,301863.59,663364.28,62074.08,Secondary,Single / not married,House / apartment,Self-employed,0.2424,0.5966,0.499,2,0.0089,0,0.596,0.3637,0.78
118317,0,F,-14497,-12548,86346.7,395766.83,22799.97,Higher education,Married,With parents,State servant,0.5734,0.479,0.1479,1,0.0977,3,0.6002,0.0859,1.99
118318,0,F,-16401,-9713,107332.16,227415.44,9631.48,Lower secondary,Single / not married,House / apartment,Commercial associate,0.6666,0.7363,0.6441,4,0.0242,4,0.8934,0.1118,2.7
118319,0,F,-7495,-3338,106669.72,360036.36,18466.72,Secondary,Single / not married,House / apartment,Working,0.4132,0.4623,0.2901,0,0.1938,1,0.8715,0.5858,7.0
118320,0,F,-22798,-3913,136895.11,230820.0,17877.66,Secondary,Married,Municipal apartment,Commercial associate,0.4146,0.7269,0.6446,3,0.0705,3,0.884,0.1497,1.59
118321,0,F,-21225,-2249,121054.84,359907.22,28773.38,Secondary,Widow,House / apartment,Working,0.7307,0.5552,0.7202,5,0.1945,1,0.8562,0.0406,0.37
118322,1,F,-24664,-11683,132051.0,773144.96,38715.63,Lower secondary,Married,House / apartment,Working,0.3237,0.5975,0.2883,4,0.086,1,0.6242,0.1342,0.31
118323,0,M,-18020,-4884,233489.78,1081207.84,39768.59,Secondary,Civil marriage,House / apartment,Working,0.5373,0.7681,0.6809,0,0.2179,4,0.8899,0.1616,2.69
118324,0,F,-11420,-3300,51911.91,86597.48,6135.69,Incomplete higher,Married,House / apartment,State servant,0.4196,0.4523,0.4728,1,0.0969,1,0.8747,0.1464,0.59
118325,1,M,-12486,-10598,86194.24,426909.9,30432.95,Secondary,Married,With parents,Working,0.3379,0.1978,0.4628,3,0.1014,0,0.6796,0.1458,2.05
118326,0,F,-23909,-8249,212875.01,691918.25,23964.18,Secondary,Civil marriage,House / apartment,Working,0.4508,0.4725,0.4461,0,0.3554,1,0.8581,0.0875,1.64
118327,0,M,-8071,-3590,199591.27,560873.37,39807.69,Secondary,Married,House / apartment,Working,0.4479,0.3663,0.2717,0,0.1475,2,0.5525,0.1833,4.51
118328,0,F,-19312,-5446,82273.29,194428.11,19526.82,Higher education,Married,House / apartment,Working,0.4341,0.5664,0.2989,0,0.0529,0,0.9007,0.2445,5.79
118329,0,M,-8516,-7022,200353.0,680129.63,40272.61,Secondary,Widow,With parents,Working,0.5559,0.6749,0.6855,0,0.0351,0,0.8904,0.0348,0.32
118330,0,F,-20519,-11666,305521.93,813924.13,34284.51,Higher education,Single / not married,Rented apartment,Working,0.6857,0.4254,0.5836,3,0.2854,3,0.5877,0.2041,4.18
118331,0,F,-17694,-97,143348.7,808040.77,27091.89,Secondary,Married,House / apartment,Commercial associate,0.683,0.5673,0.5017,1,0.1223,1,0.9305,0.08,0.68
118332,0,F,-15748,-11088,84594.24,393777.31,24805.22,Secondary,Married,Municipal apartment,State servant,0.6148,0.2924,0.3596,2,0.0773,1,0.9075,0.1572,2.29
118333,0,F,-19826,-1150,238285.51,1336017.43,161239.47,Secondary,Married,House / apartment,Working,0.423,0.4804,0.4857,1,0.0025,3,0.5337,0.1408,2.34
118334,0,F,-13645,-12612,379904.43,629761.61,38904.91,Secondary,Married,House / apartment,Self-employed,0.5987,0.3959,0.4024,2,0.0858,1,0.793,0.3268,4.53
118335,0,F,-17554,-1721,90456.36,153030.19,7586.29,Higher education,Married,House / apartment,Self-employed,0.5186,0.3821,0.331,1,0.0747,4,0.6892,0.1801,3.04
118336,1,M,-21608,-3605,150480.48,650896.35,50132.82,Incomplete higher,Married,House / apartment,Working,0.3427,0.4284,0.4073,1,0.0776,2,0.8624,0.5585,12.86
118337,0,F,-15497,-5389,268226.11,1145426.8,52398.61,Secondary,Married,House / apartment,Commercial associate,0.6301,0.5936,0.45,0,0.2,0,0.9315,0.1647,2.13
118338,0,F,-7692,-14564,156913.08,742523.97,61563.63,Incomplete higher,Married,Rented apartment,Pensioner,0.3725,0.5044,0.65,2,0.0902,1,0.5811,0.063,0.53
118339,1,M,-25077,-5813,56330.25,228051.06,7768.41,Secondary,Single / not married,House / apartment,Self-employed,0.3234,0.427,0.6751,2,0.1847,3,0.9044,0.2708,6.63
118340,0,F,-16968,-11758,187940.32,311681.3,27252.25,Secondary,Married,With parents,Commercial associate,0.4326,0.602,0.6263,1,0.0294,4,0.8202,0.1184,2.94
118341,0,F,-14986,-3743,85961.54,395178.15,16474.22,Incomplete higher,Separated,House / apartment,Working,0.3431,0.587,0.288,3,0.0494,1,0.8998,0.0676,0.23
118342,0,F,-8620,-5645,73211.12,383062.52,15640.91,Secondary,Married,With parents,Commercial associate,0.7624,0.6563,0.4659,2,0.0357,0,0.3768,0.0371,0.81
118343,0,F,-8917,-7550,56939.16,265208.42,13203.92,Secondary,Married,Rented apartment,Working,0.5803,0.6271,0.454,2,0.1983,2,0.7077,0.2922,2.33
118344,0,F,-11854,-1863,283431.01,1472056.47,106523.19,Higher education,Married,House / apartment,Commercial associate,0.7019,0.3383,0.6398,2,0.0661,0,0.8464,0.0329,0.02
118345,0,F,-23812,-439,93051.54,325219.32,19131.37,Secondary,Civil marriage,House / apartment,Commercial associate,0.5039,0.3896,0.31,1,0.0272,0,0.7848,0.0449,0.04
118346,0,F,-20270,-5101,176899.12,348266.95,14193.45,Secondary,Widow,House / apartment,Working,0.6529,0.5504,0.4869,3,0.1462,3,0.737,0.3267,2.52
118347,0,F,-14692,-11478,202485.78,1121657.98,66867.52,Higher education,Married,House / apartment,Working,0.4785,0.3673,0.6242,0,0.0338,1,0.719,0.2097,2.94
118348,0,F,-20798,365243,160974.37,795235.64,46511.79,Higher education,Civil marriage,Rented apartment,State servant,0.2287,0.6293,0.7388,2,0.236,1,0.8675,0.3052,4.36
118349,0,M,-14307,-11948,173357.97,679167.18,34473.94,Secondary,Widow,Rented apartment,Self-employed,0.3344,0.3943,0.581,2,0.0059,2,0.8554,0.0373,0.34
118350,0,M,-23200,-8984,181602.67,388131.58,17691.49,Higher education,Single / not married,House / apartment,Self-employed,0.3096,0.372,0.4438,3,0.0032,1,0.9754,0.1479,2.17
118351,0,F,-13150,-4002,158887.82,359892.6,13915.66,Secondary,Civil marriage,House / apartment,Working,0.1852,0.5966,0.248,2,0.1568,0,0.914,0.0933,1.0
118352,0,F,-20095,-1648,96946.28,229724.53,8263.42,Secondary,Married,House / apartment,Commercial associate,0.429,0.3499,0.2523,3,0.1359,3,0.434,0.165,3.73
118353,0,F,-15106,-8039,92306.01,202375.39,23504.98,Secondary,Widow,With parents,Working,0.4649,0.8093,0.4487,1,0.0447,2,0.9307,0.0479,0.44
118354,0,F,-19367,-6285,139004.3,721715.64,28466.05,Higher education,Separated,House / apartment,Working,0.5778,0.7858,0.1433,1,0.158,1,0.7869,0.09,1.25
118355,0,F,-10635,-1587,137394.25,481835.33,21109.69,Secondary,Civil marriage,Rented apartment,Commercial associate,0.4722,0.5112,0.3564,1,0.0122,0,0.9147,0.2791,0.68
118356,1,F,-24203,-9746,186488.69,523976.61,18196.7,Higher education,Married,House / apartment,Working,0.5323,0.2181,0.3569,0,0.2106,0,0.6861,0.2343,1.92
118357,0,F,-12421,-12221,269927.19,812642.57,51177.15,Higher education,Married,House / apartment,Self-employed,0.4684,0.3636,0.3281,3,0.0086,2,0.9435,0.1698,0.09
118358,0,F,-16911,-6614,177930.44,481716.75,17131.76,Secondary,Married,Municipal apartment,State servant,0.4245,0.5321,0.8682,7,0.2144,0,0.7251,0.2398,4.43
118359,0,M,-19593,-6591,94279.02,366421.83,35082.28,Higher education,Married,House / apartment,State servant,0.4956,0.2652,0.324,1,0.1219,2,0.9822,0.0929,0.21
118360,0,M,-18994,-12872,44372.02,155761.84,9256.78,Secondary,Single / not married,House / apartment,Pensioner,0.2127,0.5056,0.5074,2,0.0091,3,0.7206,0.0829,1.15
118361,0,F,-17219,-5655,96479.38,535065.6,30931.01,Higher education,Married,Municipal apartment,Pensioner,0.1513,0.5517,0.6575,5,0.0159,0,0.6629,0.1604,3.41
118362,0,F,-22825,-3518,70300.23,160415.4,17237.58,Higher education,Married,House / apartment,Commercial associate,0.6283,0.1225,0.484,4,0.0276,5,0.4806,0.1091,0.62
118363,1,F,-24641,-12368,98547.63,527671.24,32517.35,Secondary,Widow,With parents,Working,0.4274,0.3246,0.3746,5,0.2147,3,0.6463,0.1145,0.13
118364,0,F,-20958,-7648,168257.76,489321.77,33188.23,Higher education,Married,House / apartment,Working,0.5096,0.5481,0.7328,2,0.2175,3,0.8471,0.3542,3.67
118365,0,F,-10599,-13691,154263.09,909560.32,34305.46,Secondary,Married,House / apartment,Working,0.7503,0.6541,0.3896,2,0.1442,0,0.64,0.3406,1.57
118366,0,M,-21070,-13332,409215.7,1885492.84,94802.16,Higher education,Married,House / apartment,Working,0.5732,0.2717,0.5749,3,0.1512,0,0.8205,0.2424,0.0
118367,0,F,-16302,-11839,192085.31,1089459.11,114863.02,Lower secondary,Single / not married,House / apartment,State servant,0.4111,0.4655,0.5775,2,0.021,1,0.8698,0.0837,1.35
118368,0,F,-16899,-5156,420854.31,2338741.01,133726.79,Secondary,Married,House / apartment,Commercial associate,0.3929,0.3926,0.4644,5,0.0712,0,0.8326,0.2389,3.15
118369,0,M,-24138,365243,218234.77,806425.04,57018.76,Higher education,Widow,House / apartment,Pensioner,0.6474,0.3246,0.3007,1,0.2034,2,0.6621,0.2038,4.95
118370,0,F,-16740,-6901,267570.59,917497.43,74250.38,Lower secondary,Separated,House / apartment,Working,0.5496,0.5983,0.5171,1,0.0333,1,0.8293,0.1301,2.82
118371,0,M,-22516,-11158,120886.06,276196.73,15079.36,Secondary,Single / not married,With parents,Working,0.5181,0.7974,0.3733,4,0.1538,2,0.8444,0.2391,3.45
118372,0,F,-18902,-13619,81553.94,249455.92,16556.78,Secondary,Single / not married,House / apartment,Commercial associate,0.3676,0.6089,0.5353,2,0.041,3,0.515,0.1899,4.66
118373,0,F,-8862,-10695,115044.24,329238.84,17864.47,Secondary,Married,House / apartment,Working,0.2503,0.6071,0.2459,3,0.1852,8,0.7017,0.1473,1.78
118374,0,F,-19829,-7289,146308.36,449203.17,25003.34,Higher education,Married,House / apartment,Working,0.3421,0.8108,0.6183,7,0.252,1,0.7592,0.0835,0.86
118375,0,M,-16151,-14491,104246.4,239938.97,17589.91,Secondary,Married,With parents,Working,0.2931,0.4744,0.1767,2,0.1176,2,0.8277,0.2194,2.0
118376,1,F,-17067,-12617,84912.08,208035.04,17099.05,Lower secondary,Single / not married,House / apartment,Working,0.5887,0.3333,0.4733,2,0.3173,2,0.85,0.1074,2.66
118377,0,M,-12713,-3574,185212.8,952249.19,43681.21,Secondary,Married,House / apartment,Working,0.6067,0.5757,0.5652,3,0.1406,3,0.8806,0.0111,0.2
118378,1,M,-10617,-13730,84713.61,429678.76,19555.73,Higher education,Married,With parents,Commercial associate,0.5895,0.4686,0.1331,2,0.1132,1,0.7243,0.1024,2.36
118379,1,M,-20606,-7003,63359.46,340667.14,26373.22,Lower secondary,Separated,House / apartment,Working,0.6485,0.667,0.2536,2,0.0994,1,0.7537,0.636,0.01
118380,0,F,-11742,-3739,79447.57,183462.93,17442.35,Secondary,Married,House / apartment,Pensioner,0.6827,0.5808,0.4726,0,0.2179,2,0.6333,0.0452,0.25
118381,1,M,-8966,-4305,129457.05,748999.1,30023.57,Higher education,Single / not married,With parents,Working,0.469,0.6652,0.5581,2,0.1469,4,0.4118,0.1884,0.65
118382,0,F,-16118,-11473,85390.87,224163.76,8919.45,Incomplete higher,Single / not married,House / apartment,Pensioner,0.4757,0.5668,0.5027,2,0.04,1,0.8542,0.1413,0.67
118383,0,F,-20028,-5624,129903.94,308339.12,15482.08,Secondary,Single / not married,House / apartment,State servant,0.6343,0.6231,0.3294,1,0.1282,1,0.9277,0.4402,9.73
118384,0,F,-10949,-9544,204893.25,429319.74,21561.29,Higher education,Single / not married,Municipal apartment,Working,0.6358,0.5445,0.5688,3,0.0581,3,0.608,0.1519,2.42
118385,0,F,-13771,-6493,201983.98,426976.61,38573.29,Incomplete higher,Married,House / apartment,Commercial associate,0.6223,0.8913,0.3446,3,0.0354,1,0.7009,0.4496,0.25
118386,0,M,-14874,-14406,102390.15,278949.18,10483.47,Secondary,Widow,House / apartment,Working,0.6849,0.3274,0.2836,3,0.5077,5,0.5245,0.1121,0.93
118387,1,M,-23818,-1992,71885.66,425064.49,26432.66,Higher education,Married,House / apartment,Working,0.4184,0.4116,0.7466,2,0.0852,5,0.556,0.0258,0.0
118388,0,F,-9931,-8549,107302.49,508809.46,39125.59,Incomplete higher,Single / not married,House / apartment,Self-employed,0.5837,0.0899,0.4791,2,0.4141,0,0.6525,0.0486,0.06
118389,1,M,-23721,-5193,211209.25,824189.49,47372.69,Lower secondary,Married,House / apartment,Commercial associate,0.3667,0.6446,0.6419,1,0.1529,1,0.6858,0.3923,8.29
118390,0,F,-9915,-11574,240159.35,735666.91,65857.51,Higher education,Married,House / apartment,Working,0.7209,0.679,0.3275,4,0.209,4,0.6916,0.0331,0.28
118391,0,F,-17640,-13767,178811.86,743327.71,53814.23,Secondary,Single / not married,House / apartment,Pensioner,0.2654,0.6949,0.5383,1,0.2742,3,0.694,0.1494,1.49
118392,0,F,-22380,-5047,285155.47,1030834.95,60746.63,Secondary,Single / not married,House / apartment,Pensioner,0.6486,0.3476,0.3496,1,0.0571,0,0.654,0.2279,0.59
118393,1,F,-23472,-13252,381193.03,2105773.99,162992.12,Secondary,Married,House / apartment,Pensioner,0.3691,0.4336,0.3695,0,0.3498,4,0.6262,0.0562,1.27
118394,0,F,-16998,-8853,112896.26,306412.5,22437.23,Higher education,Married,With parents,Working,0.536,0.5415,0.3542,1,0.1133,5,0.9109,0.5224,7.85
118395,0,F,-16118,-804,333570.59,784861.53,41564.3,Higher education,Married,With parents,Self-employed,0.4649,0.5845,0.4014,1,0.0234,4,0.6481,0.0203,0.17
118396,0,F,-21258,-11367,127605.37,349578.31,14765.87,Higher education,Separated,House / apartment,Working,0.6406,0.5777,0.7772,2,0.0396,2,0.9553,0.2698,3.52
118397,0,F,-23566,-8050,258052.1,1256266.34,68464.71,Secondary,Civil marriage,Rented apartment,Working,0.4915,0.5659,0.6649,2,0.23,0,0.8622,0.2566,2.74
118398,0,F,-7506,-14116,217447.96,868920.26,29145.18,Higher education,Married,House / apartment,Commercial associate,0.3827,0.5364,0.5453,3,0.0506,0,0.8335,0.042,0.26
118399,0,M,-11986,-6700,49643.26,235967.54,23687.2,Secondary,Widow,With parents,Pensioner,0.2661,0.2013,0.7413,1,0.1793,0,0.9133,0.0607,0.13
118400,0,F,-12408,-3676,86558.44,321538.36,16697.69,Secondary,Married,With parents,Working,0.4664,0.4094,0.6241,2,0.4308,1,0.8816,0.0421,0.32
118401,0,M,-22204,-2522,75228.97,250517.81,14860.81,Secondary,Married,With parents,Commercial associate,0.273,0.4039,0.2111,3,0.1828,0,0.8642,0.0455,0.18
118402,0,F,-7616,-1151,55263.84,146172.27,11899.5,Higher education,Separated,Rented apartment,Working,0.4923,0.6125,0.5162,6,0.2734,2,0.7832,0.1223,0.67
118403,0,F,-9544,-10300,238857.7,1224788.98,143540.32,Lower secondary,Married,House / apartment,Commercial associate,0.4272,0.7228,0.6451,3,0.1577,3,0.9482,0.307,1.65
118404,0,F,-7360,-14254,459467.97,1421313.73,169914.21,Lower secondary,Separated,House / apartment,Self-employed,0.3735,0.6627,0.7498,4,0.3777,2,0.8101,0.0232,0.01
118405,0,F,-24343,-9445,127807.45,215421.19,9194.78,Higher education,Married,Municipal apartment,Commercial associate,0.47,0.3976,0.543,0,0.1519,3,0.6794,0.0092,0.22
